customer_id,name,email,signup_date,city,state,total_spent,order_count
1192,Vinaya Sidhu,prasadisaac@example.org,2026-02-01,Lucknow,Uttar Pradesh,0.0,0
1193,Gaurika Swamy,glall@example.org,2026-01-29,Kanpur,Uttar Pradesh,0.0,0
1194,Nitesh Rama,soodbhavna@example.com,2026-02-05,Haridwar,Uttarakhand,0.0,0
1195,Bhavna Dhawan,ykrish@example.org,2026-01-29,Bhubaneswar,Odisha,18223.42,1
1196,Vansha Tara,surivivaan@example.com,2026-02-04,Dimapur,Nagaland,0.0,1
1197,Gopal Ben,umang37@example.net,2026-02-12,Pune,Maharashtra,212602.8,1
1198,Utkarsh Solanki,aditya32@example.org,2026-02-04,Shillong,Meghalaya,20552.57,1
1199,Aayush Mangat,darika14@example.net,2026-02-11,Shimla,Himachal Pradesh,196180.35,1
1200,Omisha Basak,vyanjana99@example.net,2026-02-15,Durgapur,West Bengal,0.0,0
1201,Amara Shukla,sameshpandit@example.com,2026-02-07,Chennai,Tamil Nadu,474326.05,2
1202,Lipika Mand,bhagatunni@example.com,2026-02-15,Haridwar,Uttarakhand,0.0,1
1203,Samar Dora,teerth27@example.net,2026-02-07,Kolkata,West Bengal,0.0,0
1204,Raagini Batra,frado35@example.com,2026-02-08,Mysuru,Karnataka,565993.19,2
1205,Mekhala Kalla,jbava@example.org,2026-01-23,Jaipur,Rajasthan,0.0,0
1206,Vasudha Kurian,ramaneshana@example.net,2026-02-03,Gyalshing,Sikkim,0.0,0
1207,Divya Om,sahotaaarav@example.net,2026-02-15,Ahmedabad,Gujarat,195387.55,1
1208,Oscar Sachar,vnigam@example.net,2026-02-09,Lucknow,Uttar Pradesh,0.0,0
1209,Noah Vyas,eshana60@example.net,2026-02-11,Faridabad,Haryana,0.0,0
1210,Chandran Parsa,sharmavamakshi@example.org,2026-02-12,Gaya,Bihar,0.0,0
1211,Chameli Bajwa,aarnaapte@example.net,2026-02-17,Imphal,Manipur,0.0,0
1212,Maya Morar,wbhargava@example.net,2026-01-30,Agartala,Tripura,230149.91,1
1213,Varsha Walia,simon49@example.com,2026-01-30,Kohima,Nagaland,0.0,0
1214,Orinder Mallick,ubikadeshpande@example.com,2026-01-28,Ahmedabad,Gujarat,0.0,0
1215,Tanay Bala,rattajonathan@example.net,2026-02-07,Imphal,Manipur,404155.24,2
1216,Zayan Chaudhry,edhitha41@example.com,2026-01-28,Jalandhar,Punjab,0.0,0
1217,Jagvi Thaker,masonsekhon@example.com,2026-02-07,Vasco Da Gama,Goa,30556.86,1
1218,Tanish Kala,tmahajan@example.com,2026-01-30,Guwahati,Assam,0.0,0
1219,Nimrat Konda,divya34@example.org,2026-02-18,Bishnupur,Manipur,476677.0,1
1220,Damini Sethi,ipau@example.org,2026-01-24,Namchi,Sikkim,0.0,0
1221,Girik Vohra,omkaarmand@example.org,2026-02-15,Bhubaneswar,Odisha,0.0,1
1222,Gabriel Mutti,lsharaf@example.com,2026-02-10,Kozhikode,Kerala,0.0,0
1223,Nihal Bora,kalajyoti@example.org,2026-02-04,Shimla,Himachal Pradesh,0.0,0
1224,Hema Kumer,banjeetmand@example.com,2026-02-16,Namchi,Sikkim,0.0,0
1225,Gopal Gour,krishna07@example.net,2026-01-23,Margao,Goa,0.0,0
1226,Peter Ramakrishnan,isunder@example.org,2026-02-13,Bhubaneswar,Odisha,0.0,0
1227,Gaurangi Dave,wazirkohli@example.org,2026-02-13,Hyderabad,Telangana,8936.54,1
1228,Balvan Dass,vbhatia@example.org,2026-01-27,Durgapur,West Bengal,308588.27,2
1229,Omya Vasa,chaayasubramanian@example.net,2026-01-28,Gyalshing,Sikkim,234481.13,2
1230,Chatresh Rout,vedhikapandit@example.com,2026-02-14,Bhilai,Chhattisgarh,9737.55,1
1231,Anika Sastry,soodtamanna@example.com,2026-02-06,Margao,Goa,0.0,0
1232,Maya Krish,ngrewal@example.org,2026-02-09,Lunglei,Mizoram,0.0,0
1233,Max Gupta,dsandal@example.net,2026-02-09,Patna,Bihar,61503.72,1
1234,Rushil Hayer,bhanumati50@example.net,2026-01-27,Cuttack,Odisha,0.0,0
1235,Ikshita Sur,kbala@example.com,2026-02-16,Dibrugarh,Assam,316710.53,2
1236,Chakrika Bhatia,turvivarughese@example.org,2026-02-09,Kozhikode,Kerala,0.0,0
1237,Patrick Bali,rudra27@example.org,2026-02-10,Noida,Uttar Pradesh,197448.68,1
1238,Yasti Apte,yguha@example.org,2026-01-30,Warangal,Telangana,0.0,0
1239,Saumya Madan,gmaster@example.net,2026-02-19,Madurai,Tamil Nadu,0.0,0
1240,Kavya Gara,yogijasmit@example.com,2026-01-22,Gangtok,Sikkim,357970.13,1
1241,Faraj Pingle,anthonytank@example.net,2026-02-12,Madurai,Tamil Nadu,0.0,0
1242,Bishakha Bahri,oshakalita@example.com,2026-01-27,Haldwani,Uttarakhand,0.0,0
1243,Jalsa Chahal,lkalita@example.net,2026-02-15,Ahmedabad,Gujarat,0.0,0
1244,Nihal Prabhakar,bsastry@example.org,2026-02-02,Coimbatore,Tamil Nadu,0.0,0
1245,Fitan Bumb,skhosla@example.com,2026-02-01,Guwahati,Assam,562005.79,2
1246,Falguni Zachariah,batravidhi@example.net,2026-02-04,Coimbatore,Tamil Nadu,0.0,0
1247,Qadim Gera,libnibajwa@example.net,2026-02-04,Lunglei,Mizoram,367123.82,1
1248,Ubika Borra,tararaghav@example.net,2026-02-16,Panaji,Goa,0.0,0
1249,Devansh Prabhu,upmakulkarni@example.com,2026-02-09,Howrah,West Bengal,714376.87,3
1250,Yatan Sha,kondagautam@example.net,2026-02-16,Mokokchung,Nagaland,0.0,1
1251,William Magar,dchoudhry@example.org,2026-02-10,Dharmanagar,Tripura,118077.96,1
1252,Advaith Kale,isane@example.com,2026-01-29,Hyderabad,Telangana,0.0,0
1253,Upadhriti Arora,pranavjhaveri@example.org,2026-01-28,Gyalshing,Sikkim,250932.23,2
1254,Girish Kulkarni,drajagopalan@example.com,2026-01-26,Chennai,Tamil Nadu,0.0,0
1255,Aryan Sibal,chaudhryethan@example.net,2026-02-17,Jaipur,Rajasthan,297333.25,1
1256,Widisha Khurana,krishasangha@example.com,2026-01-24,Namchi,Sikkim,0.0,0
1257,Neelima Edwin,farajthakur@example.com,2026-01-28,Vijayawada,Andhra Pradesh,0.0,0
1258,Vaishnavi Ramachandran,dayamai12@example.com,2026-02-17,Dimapur,Nagaland,117620.04,1
1259,Vyanjana Dhingra,nachiket69@example.com,2026-01-29,Lunglei,Mizoram,426843.42,2
1260,Harish Sarin,lakshit19@example.org,2026-02-11,Warangal,Telangana,918830.94,2
1261,Hemani Mitter,girindra30@example.org,2026-02-08,Silchar,Assam,465088.76,1
1262,Faris Thaman,sankaranraagini@example.net,2026-01-28,Itanagar,Arunachal Pradesh,0.0,0
1263,Jatin Khatri,virkvanya@example.net,2026-01-28,Visakhapatnam,Andhra Pradesh,0.0,0
1264,Chandran Savant,charan28@example.net,2026-02-14,Bishnupur,Manipur,0.0,0
1265,Triya Badal,zhanda@example.net,2026-01-24,Mumbai,Maharashtra,23767.85,2
1266,Meghana Dugar,arya96@example.org,2026-01-29,Naharlagun,Arunachal Pradesh,0.0,0
1267,Chasmum Nadig,xgandhi@example.com,2026-01-26,Raipur,Chhattisgarh,0.0,0
1268,Aradhana Wagle,dubegunbir@example.net,2026-02-05,Jowai,Meghalaya,0.0,0
1269,Dayamai Parmer,chauhansneha@example.com,2026-02-10,Jalandhar,Punjab,1254.84,1
1270,Neel Kadakia,anirudh28@example.org,2026-02-07,Bhubaneswar,Odisha,87865.11,1
1271,Oviya Buch,vasaxavier@example.org,2026-01-23,Bilaspur,Chhattisgarh,0.0,0
1272,Kamya Zachariah,jsule@example.com,2026-01-29,Kolkata,West Bengal,216949.19,2
1273,Nilima Naidu,kevin43@example.net,2026-02-08,Jaipur,Rajasthan,0.0,0
1274,Radhika Bal,idewan@example.org,2026-02-15,Haridwar,Uttarakhand,0.0,1
1275,Qarin Narayan,bvenkatesh@example.net,2026-01-25,Mysuru,Karnataka,0.0,0
1276,Ansh Korpal,varenya38@example.net,2026-02-11,Jamshedpur,Jharkhand,0.0,0
1277,Advika Dave,anirudh87@example.com,2026-01-26,Faridabad,Haryana,168928.53,1
1278,Vasatika Mane,ekta94@example.com,2026-02-12,Tura,Meghalaya,113873.44,1
1279,Aashi Ramaswamy,chaudharivritti@example.org,2026-01-24,Naharlagun,Arunachal Pradesh,389796.5,2
1280,Kevin Chacko,zachariaamaira@example.org,2026-01-23,Naharlagun,Arunachal Pradesh,0.0,0
1281,Falguni Suresh,dayamailalla@example.com,2026-02-08,Gurugram,Haryana,0.0,0
1282,Nitara Varughese,urvashi10@example.net,2026-02-05,Nagpur,Maharashtra,0.0,0
1283,Vanya Goel,isaiah04@example.com,2026-01-25,Jowai,Meghalaya,0.0,0
1284,Ekalinga Master,waliadvaith@example.com,2026-01-28,Vijayawada,Andhra Pradesh,0.0,1
1285,Chavvi Rajagopalan,nilima64@example.org,2026-02-16,Panaji,Goa,0.0,0
1286,Anamika Tak,draj@example.net,2026-01-22,Vijayawada,Andhra Pradesh,0.0,0
1287,Shivani Ahluwalia,viraj65@example.net,2026-01-30,Panipat,Haryana,108273.26,2
1288,Rajata Kale,naiduhiral@example.org,2026-02-05,Saiha,Mizoram,0.0,0
1289,Ubika Ramesh,yug92@example.org,2026-02-10,Jowai,Meghalaya,325059.65,1
1290,Upadhriti Dhar,hayerjackson@example.org,2026-02-11,Ranchi,Jharkhand,0.0,0
1291,Edhitha Koshy,mekhalaloyal@example.com,2026-01-23,Kohima,Nagaland,0.0,0
1292,Manya Madan,mandatanveer@example.org,2026-02-16,Pune,Maharashtra,167193.31,2
1293,Aadi Suresh,rmalhotra@example.org,2026-01-29,Lunglei,Mizoram,506642.43,1
1294,Wakeeta Mutti,uparmar@example.net,2026-02-17,Noida,Uttar Pradesh,0.0,1
1295,Wakeeta Bahri,leenasankar@example.org,2026-01-24,Solan,Himachal Pradesh,0.0,0
1296,Nikita Sachar,warhidass@example.org,2026-02-16,Ranchi,Jharkhand,0.0,0
1297,Vasana Brar,kadakialibni@example.com,2026-01-23,Saiha,Mizoram,0.0,0
1298,Aadhya Seth,naveenchahal@example.net,2026-02-12,Bhopal,Madhya Pradesh,0.0,1
1299,Charan Doctor,oramakrishnan@example.org,2026-02-18,Ahmedabad,Gujarat,0.0,0
1300,Aryan Handa,goswamilajita@example.net,2026-02-13,Margao,Goa,0.0,0
1301,Eesha Chada,qsekhon@example.org,2026-01-29,Gangtok,Sikkim,0.0,0
1302,Mugdha Gopal,abhiramdoshi@example.com,2026-02-14,Lucknow,Uttar Pradesh,0.0,0
1303,Utkarsh Desai,kalitaadya@example.org,2026-02-06,Ranchi,Jharkhand,0.0,1
1304,Arya Sehgal,chaudhuripriya@example.com,2026-01-25,Jamshedpur,Jharkhand,0.0,0
1305,Upkaar Vig,schoudhury@example.com,2026-02-10,Guwahati,Assam,58224.92,1
1306,Luke Morar,kmorar@example.net,2026-02-14,Tura,Meghalaya,7386.64,1
1307,Oni Banik,tnori@example.com,2026-02-06,Guwahati,Assam,0.0,0
1308,Vrinda Krishna,gabrielraman@example.com,2026-02-05,Thoubal,Manipur,259223.92,1
1309,Jai Wali,ghosepushti@example.com,2026-02-17,Nizamabad,Telangana,0.0,0
1310,Charita Sarna,sbora@example.org,2026-01-22,Coimbatore,Tamil Nadu,0.0,0
1311,Jack Sankar,kkothari@example.com,2026-02-17,Lunglei,Mizoram,0.0,0
1312,Upkaar Sanghvi,darpan84@example.com,2026-02-05,Gaya,Bihar,0.0,0
1313,Dayita Thaker,waliekbal@example.com,2026-02-18,Nagpur,Maharashtra,0.0,0
1314,Yadavi Varughese,uaggarwal@example.org,2026-02-16,Indore,Madhya Pradesh,0.0,0
1315,Chaaya Comar,ekanshkakar@example.org,2026-02-01,Dhanbad,Jharkhand,0.0,0
1316,Gauri Parekh,jbora@example.org,2026-01-23,Noida,Uttar Pradesh,707288.02,2
1317,Pratyush Parikh,adweta10@example.com,2026-02-07,Kohima,Nagaland,152829.8,1
1318,Fitan Chokshi,tripathimax@example.com,2026-02-15,Guntur,Andhra Pradesh,0.0,0
1319,David Dewan,bhavnagrover@example.com,2026-02-06,Mumbai,Maharashtra,0.0,0
1320,Yatin Lall,rajunoah@example.org,2026-02-10,Lunglei,Mizoram,91638.4,1
1321,Madhavi Sawhney,qabilwable@example.org,2026-01-23,Dharmanagar,Tripura,100444.1,1
1322,Charita Tank,pratyushbera@example.net,2026-02-02,Visakhapatnam,Andhra Pradesh,286693.84,1
1323,Darpan Saha,panchalfrederick@example.org,2026-02-12,Chennai,Tamil Nadu,0.0,0
1324,Hemani Doshi,wrastogi@example.org,2026-01-30,Lucknow,Uttar Pradesh,0.0,0
1325,Akshay Madan,bwarrior@example.com,2026-01-29,Jabalpur,Madhya Pradesh,0.0,0
1326,Elijah Arora,ekanta21@example.org,2026-01-24,Vasco Da Gama,Goa,0.0,0
1327,Zehaan Shroff,chandrachakradhar@example.com,2026-02-07,Jodhpur,Rajasthan,0.0,0
1328,Balhaar Shah,jasonpradhan@example.net,2026-02-01,Haridwar,Uttarakhand,0.0,0
1329,Barkha Shah,akshaymenon@example.org,2026-01-22,Bhagalpur,Bihar,0.0,0
1330,Rachit Bhatt,ymenon@example.net,2026-02-13,Ludhiana,Punjab,0.0,1
1331,Ucchal Luthra,victorthakkar@example.org,2026-01-27,Mysuru,Karnataka,0.0,0
1332,Netra Dhawan,hgola@example.com,2026-02-16,Bhagalpur,Bihar,0.0,0
1333,Laksh Shukla,chanaforum@example.net,2026-02-08,Bhagalpur,Bihar,50430.88,1
1334,Champak Trivedi,anjaliborra@example.com,2026-02-05,Haldwani,Uttarakhand,0.0,0
1335,Falan Sehgal,ovirk@example.com,2026-02-06,Ranchi,Jharkhand,0.0,0
1336,Upadhriti Andra,kala17@example.net,2026-01-26,Panaji,Goa,0.0,1
1337,Jagdish Kakar,oliverrajan@example.org,2026-02-10,Patna,Bihar,0.0,0
1338,Balendra Mangal,fgade@example.org,2026-01-30,Naharlagun,Arunachal Pradesh,0.0,0
1339,Leena Varghese,vanyalalla@example.net,2026-02-11,Mokokchung,Nagaland,193959.12,1
1340,Lavanya Peri,atwalmaanas@example.net,2026-02-19,Ranchi,Jharkhand,221164.61,1
1341,Ryan Ram,jmaster@example.org,2026-02-17,Pasighat,Arunachal Pradesh,0.0,0
1342,Sachi Balakrishnan,dmurty@example.net,2026-01-29,Indore,Madhya Pradesh,0.0,1
1343,Vyanjana Nath,bmohanty@example.com,2026-02-14,Nagpur,Maharashtra,0.0,0
1344,Yash Bhatti,lankaarin@example.org,2026-02-08,Pune,Maharashtra,15165.06,1
1345,Mohini Deep,kashvi22@example.net,2026-02-03,Mangaluru,Karnataka,63939.64,1
1346,Madhav Sura,amblevansha@example.net,2026-02-07,Howrah,West Bengal,0.0,0
1347,Bachittar Baria,wallaanamika@example.org,2026-02-10,Dhanbad,Jharkhand,129989.57,2
1348,Shivansh Mital,haritamane@example.org,2026-01-22,Jalandhar,Punjab,0.0,0
1349,Gaurav Prashad,krish11@example.net,2026-02-01,Kolkata,West Bengal,0.0,1
1350,Tamanna Joshi,nloke@example.net,2026-02-06,Howrah,West Bengal,0.0,0
1351,Madhavi Hayre,sanyaganesan@example.net,2026-02-19,Jodhpur,Rajasthan,0.0,0
1352,Max Kant,siddharth20@example.com,2026-01-24,Thoubal,Manipur,594612.62,2
1353,Gavin Bhat,tbhalla@example.net,2026-01-24,Thiruvananthapuram,Kerala,228678.17,2
1354,Jatin Sarna,sagarikbal@example.org,2026-01-24,Solan,Himachal Pradesh,0.0,0
1355,Brinda Bava,varghesedaksha@example.net,2026-01-26,Bhubaneswar,Odisha,113836.46,1
1356,Pooja Banik,yashodakamdar@example.org,2026-02-14,Dharmanagar,Tripura,25116.75,1
1357,Faraj Prashad,odika04@example.net,2026-02-02,Dibrugarh,Assam,0.0,0
1358,Lohit Golla,ekajakanda@example.org,2026-01-26,Kolkata,West Bengal,224632.04,1
1359,Watika Sachar,jsrinivas@example.com,2026-02-18,Kohima,Nagaland,0.0,0
1360,Kashish Basak,dharnidhi@example.org,2026-01-28,Ludhiana,Punjab,0.0,0
1361,Nathan Samra,khannaqadim@example.net,2026-02-12,Thoubal,Manipur,0.0,0
1362,Balhaar Mutti,aashi14@example.com,2026-02-06,Raipur,Chhattisgarh,0.0,0
1363,Vamakshi Narula,giriksaran@example.net,2026-01-31,Bishnupur,Manipur,0.0,0
1364,Panini Vasa,riya06@example.net,2026-02-12,Nagpur,Maharashtra,352278.12,1
1365,Forum Rout,gdar@example.com,2026-01-28,Durgapur,West Bengal,198992.82,1
1366,Jagat Bail,rachitatata@example.net,2026-01-28,Indore,Madhya Pradesh,317871.79,2
1367,Bhavini Chada,kallatamanna@example.org,2026-01-22,Jodhpur,Rajasthan,0.0,0
1368,Hema Behl,xgupta@example.net,2026-01-27,Mumbai,Maharashtra,73747.77,2
1369,Janya Dash,kverma@example.net,2026-01-31,Amritsar,Punjab,0.0,0
1370,Manbir Biswas,pdugar@example.com,2026-01-23,Shimla,Himachal Pradesh,0.0,0
1371,Raagini Konda,jaimadan@example.org,2026-02-08,Shimla,Himachal Pradesh,0.0,0
1372,Ojasvi Guha,upkaar36@example.com,2026-01-22,Chennai,Tamil Nadu,0.0,0
1373,Nandini Gola,zansi01@example.org,2026-01-31,Lunglei,Mizoram,61645.33,1
1374,Owen Korpal,jhaverineha@example.net,2026-02-16,Lunglei,Mizoram,408903.72,4
1375,Harrison Yogi,omnair@example.org,2026-02-01,Vadodara,Gujarat,0.0,0
1376,Guneet Palla,doctorira@example.net,2026-02-03,Dhanbad,Jharkhand,432335.94,3
1377,Jeet Upadhyay,loyalrobert@example.net,2026-01-29,Gaya,Bihar,0.0,0
1378,Ishita Mand,ramakrishnangunbir@example.com,2026-02-07,Margao,Goa,0.0,0
1379,Michael Chaudhary,bakshipranav@example.net,2026-02-15,Hyderabad,Telangana,353653.59,1
1380,Wyatt Vora,hdixit@example.com,2026-02-08,Kochi,Kerala,0.0,0
1381,Falan Sen,chaudharybalvan@example.net,2026-01-26,Lunglei,Mizoram,0.0,0
1382,David Narayanan,forum75@example.org,2026-02-11,Bhagalpur,Bihar,252667.78,2
1383,Elijah Bali,ekbalmerchant@example.com,2026-02-13,Gangtok,Sikkim,255703.2,1
1384,Chakradev Sood,naikvamakshi@example.com,2026-02-10,Patna,Bihar,307897.34,2
1385,Vaishnavi Sura,yashica06@example.net,2026-02-05,Dibrugarh,Assam,0.0,0
1386,Yug Srinivas,tramachandran@example.net,2026-02-12,Dharmanagar,Tripura,127780.56,1
1387,Rushil Chaudhry,zvarughese@example.com,2026-02-08,Durgapur,West Bengal,388907.0,1
1388,Amruta Barad,gauri28@example.net,2026-01-23,Thiruvananthapuram,Kerala,0.0,0
1389,Madhavi Talwar,zsidhu@example.com,2026-01-28,Jamshedpur,Jharkhand,0.0,0
1390,Balvan Tiwari,chandranbawa@example.com,2026-02-05,Bhagalpur,Bihar,0.0,0
1391,Jackson Sachar,shivani09@example.com,2026-02-18,Solan,Himachal Pradesh,203724.61,1
1392,Alka Roy,ydugar@example.net,2026-02-19,Rourkela,Odisha,0.0,0
1393,Vritti Prasad,jagvibalakrishnan@example.net,2026-02-10,Guwahati,Assam,0.0,0
1394,Falan Kapur,varshasen@example.com,2026-01-31,Dehradun,Uttarakhand,0.0,0
1395,Harsh Bose,ridhi72@example.com,2026-02-08,Jamshedpur,Jharkhand,0.0,0
1396,Unnati Kashyap,bahadurjitbajaj@example.org,2026-02-01,Jaipur,Rajasthan,33213.65,1
1397,Lakshmi Parsa,elijahlal@example.com,2026-01-31,Faridabad,Haryana,0.0,0
1398,Zaitra Kibe,daksh75@example.com,2026-02-02,Bhopal,Madhya Pradesh,0.0,0
1399,Finn Dara,pallakshmi@example.net,2026-01-22,Itanagar,Arunachal Pradesh,0.0,0
1400,Pavani Koshy,dubeypranav@example.net,2026-02-09,Jamshedpur,Jharkhand,0.0,0
1401,Janani Ramaswamy,yatin87@example.net,2026-01-28,Visakhapatnam,Andhra Pradesh,404038.66,1
1402,Lakshmi Patla,urvisabharwal@example.com,2026-02-13,Mokokchung,Nagaland,0.0,0
1403,Benjamin Rai,qsidhu@example.org,2026-01-30,Silchar,Assam,4018.37,1
1404,Gauri Dey,sara10@example.net,2026-02-10,Kochi,Kerala,0.0,2
1405,Andrew Bhatt,adwetawable@example.net,2026-02-05,Noida,Uttar Pradesh,0.0,0
1406,Ishwar Kakar,baralsiddharth@example.org,2026-01-28,Dibrugarh,Assam,0.0,0
1407,Saksham Sama,jratti@example.com,2026-02-08,Udaipur,Rajasthan,155312.13,1
1408,Eiravati Sodhi,bchaudhary@example.com,2026-02-05,Kolkata,West Bengal,0.0,0
1409,Ekantika Chada,oommenwidisha@example.org,2026-02-02,Rourkela,Odisha,392728.6,2
1410,Jeet Sami,vvora@example.com,2026-02-13,Bhagalpur,Bihar,0.0,0
1411,Hamsini Devi,gkata@example.com,2026-02-04,Agartala,Tripura,0.0,0
1412,Indira Anand,bakshiandrew@example.net,2026-02-14,Bhubaneswar,Odisha,0.0,0
1413,Harsh Bir,abawa@example.com,2026-02-04,Madurai,Tamil Nadu,0.0,0
1414,Wridesh Kuruvilla,warjasthaman@example.net,2026-02-02,Amritsar,Punjab,0.0,0
1415,Jhalak Singh,mekhalaminhas@example.com,2026-02-03,Haldwani,Uttarakhand,0.0,0
1416,Qabil Sarma,dev16@example.net,2026-02-01,Faridabad,Haryana,506822.56,3
1417,Jairaj Dey,btella@example.com,2026-02-04,Dibrugarh,Assam,0.0,1
1418,Yahvi Shanker,oganesh@example.org,2026-02-01,Saiha,Mizoram,0.0,1
1419,Wakeeta Rajagopalan,darsh59@example.com,2026-01-23,Bishnupur,Manipur,0.0,0
1420,Naveen Sridhar,wasonwazir@example.com,2026-02-08,Thoubal,Manipur,0.0,0
1421,Faras Hayer,bhavna60@example.com,2026-02-01,Imphal,Manipur,0.0,0
1422,Girik Rajan,dhaliwalaryan@example.org,2026-02-07,Kolkata,West Bengal,263805.53,1
1423,Balvan Sura,deepa68@example.net,2026-01-30,Jamshedpur,Jharkhand,97621.8,1
1424,Nandini Ramanathan,adityachoudhury@example.net,2026-01-24,Lucknow,Uttar Pradesh,0.0,0
1425,Kai Bakshi,forumbhavsar@example.org,2026-02-14,Bishnupur,Manipur,0.0,0
1426,Laksh Deep,koshytarak@example.com,2026-02-07,Bhubaneswar,Odisha,0.0,0
1427,Sudiksha Sengupta,thomasnaik@example.org,2026-01-23,Mokokchung,Nagaland,639866.98,2
1428,Hemal Manda,yashodakhosla@example.com,2026-02-04,Silchar,Assam,0.0,0
1429,Amara Swamy,rehaanlata@example.net,2026-01-28,Tura,Meghalaya,0.0,1
1430,Oscar Chaudhry,hemang36@example.com,2026-01-27,Bilaspur,Chhattisgarh,0.0,0
1431,Shravya Kota,isaac36@example.com,2026-02-15,Udaipur,Tripura,235698.49,2
1432,Darpan Pai,jkadakia@example.com,2026-02-08,Gaya,Bihar,0.0,1
1433,Faris Vig,abhimanyu55@example.net,2026-01-25,Patna,Bihar,0.0,0
1434,Jeevika Bumb,lavanyachaudhari@example.com,2026-02-12,Bengaluru,Karnataka,283218.51,1
1435,Warinder Chacko,kchaudhry@example.net,2026-01-31,Lucknow,Uttar Pradesh,0.0,0
1436,Advika Patel,hdevan@example.com,2026-02-11,Thiruvananthapuram,Kerala,0.0,0
1437,Raghav Luthra,dsrinivasan@example.org,2026-01-29,Jodhpur,Rajasthan,0.0,0
1438,Dakshesh Kapadia,prisha53@example.com,2026-01-24,Vadodara,Gujarat,0.0,0
1439,Kalpit Dayal,hritiknadkarni@example.com,2026-02-07,Tura,Meghalaya,0.0,0
1440,Gauri Tata,jasonlad@example.com,2026-01-25,Kolkata,West Bengal,309152.24,2
1441,Lavanya Bhat,ishaniloyal@example.net,2026-02-15,Bhagalpur,Bihar,152307.24,1
1442,Chaman Goswami,fborra@example.net,2026-01-27,Mysuru,Karnataka,0.0,0
1443,Ekaraj Mistry,vgoyal@example.net,2026-01-27,Jaipur,Rajasthan,382308.3,1
1444,Advay Narayan,vivaan09@example.com,2026-02-09,Raipur,Chhattisgarh,0.0,0
1445,Odika Swamy,xsoman@example.net,2026-01-30,Pune,Maharashtra,228040.95,1
1446,Naveen Dhar,isinghal@example.org,2026-02-07,Gaya,Bihar,59313.49,2
1447,Chaitaly Varughese,lavanyakonda@example.org,2026-02-13,Pune,Maharashtra,213174.39,3
1448,Indali Vora,wchanda@example.org,2026-02-08,Hyderabad,Telangana,0.0,1
1449,Matthew Pai,kundamax@example.org,2026-01-24,Bhopal,Madhya Pradesh,397601.3,1
1450,Zayyan Dyal,niharika55@example.org,2026-02-01,Shillong,Meghalaya,174641.38,1
1451,Dalaja Agate,kalabalvan@example.com,2026-02-06,Margao,Goa,150603.38,1
1452,Banjeet Dutta,nihal72@example.com,2026-02-02,Bilaspur,Chhattisgarh,0.0,0
1453,Karan Dubey,charita99@example.org,2026-02-13,Jaipur,Rajasthan,0.0,0
1454,Yutika Talwar,tmajumdar@example.net,2026-02-04,Cuttack,Odisha,0.0,0
1455,Anamika Rana,hema31@example.com,2026-02-12,Thoubal,Manipur,0.0,0
1456,Jackson Bains,kpalla@example.org,2026-02-16,Coimbatore,Tamil Nadu,0.0,0
1457,Ubika Lala,yatinkoshy@example.com,2026-01-22,Jowai,Meghalaya,305604.07,1
1458,Onkar Bandi,vyanjana21@example.com,2026-01-24,Jodhpur,Rajasthan,226758.94,1
1459,Tarak Ahluwalia,kgade@example.net,2026-02-13,Cuttack,Odisha,301714.91,1
1460,Charita Ben,kannanbhavini@example.net,2026-02-12,Mokokchung,Nagaland,162942.87,1
1461,Hemang Nazareth,advay56@example.com,2026-01-23,Patna,Bihar,0.0,0
1462,Wishi Dyal,shaurya86@example.net,2026-02-17,Mumbai,Maharashtra,0.0,0
1463,Yutika Gokhale,chanakya57@example.com,2026-02-12,Kozhikode,Kerala,304542.16,2
1464,Gayathri Mohan,veda45@example.com,2026-02-08,Gangtok,Sikkim,0.0,0
1465,Jack Cherian,janani28@example.com,2026-02-01,Panaji,Goa,77099.6,1
1466,Jalsa Yadav,amara23@example.org,2026-01-26,Jalandhar,Punjab,0.0,0
1467,Dipta Nair,aradhanashere@example.com,2026-02-16,Bilaspur,Chhattisgarh,176245.12,1
1468,Falak Chacko,dhillondaksh@example.net,2026-02-19,Vijayawada,Andhra Pradesh,0.0,0
1469,Indira Vyas,lprakash@example.com,2026-02-10,Hyderabad,Telangana,0.0,1
1470,Ati Ravi,rparmar@example.net,2026-02-05,Haridwar,Uttarakhand,184626.21,1
1471,Timothy Contractor,yashbose@example.com,2026-01-30,Thiruvananthapuram,Kerala,109751.02,2
1472,Vivaan Yadav,upadhriti82@example.org,2026-01-31,Haldwani,Uttarakhand,0.0,0
1473,Ojasvi Arya,ikshita29@example.net,2026-02-07,Tura,Meghalaya,0.0,0
1474,Ronith Balasubramanian,wdube@example.net,2026-01-28,Saiha,Mizoram,0.0,0
1475,Vamakshi Pall,ishita31@example.org,2026-01-24,Kohima,Nagaland,291638.91,2
1476,Qadim Lata,chandadarpan@example.net,2026-02-01,Raipur,Chhattisgarh,0.0,0
1477,Darpan Sehgal,warora@example.com,2026-02-07,Indore,Madhya Pradesh,4443.76,1
1478,Qasim Bajaj,sarmaonveer@example.net,2026-01-22,Kochi,Kerala,0.0,0
